https://www.singlestar.jp/product/235131	Karn, Living Legacy 		EN	2.14	8
https://www.singlestar.jp/product/235132	Karn, Living Legacy 		JP	2.14	8
https://www.singlestar.jp/product/235133	Karn, Living Legacy  (Borderless)		EN	2.14	8
https://www.singlestar.jp/product/235134	Karn, Living Legacy  (Borderless)		JP	2.14	8
https://www.singlestar.jp/product/235867	Serra Paragon		EN	13.23	4
https://www.singlestar.jp/product/235868	Serra Paragon		JP	13.23	3
https://www.singlestar.jp/product/235869	Serra Paragon		EN	17.44	3
https://www.singlestar.jp/product/235870	Serra Paragon		JP	15.15	4
https://www.singlestar.jp/product/234921	Sphinx of Clear Skies		EN	0.61	16
https://www.singlestar.jp/product/234922	Sphinx of Clear Skies		JP	0.99	16
https://www.singlestar.jp/product/234923	Sphinx of Clear Skies		EN	1.76	4
https://www.singlestar.jp/product/234924	Sphinx of Clear Skies		JP	1.76	8
https://www.singlestar.jp/product/236012	Vesuvan Duplimancy		EN	3.29	8
https://www.singlestar.jp/product/236013	Vesuvan Duplimancy		JP	1.37	12
https://www.singlestar.jp/product/236014	Vesuvan Duplimancy		EN	5.2	4
https://www.singlestar.jp/product/236015	Vesuvan Duplimancy		JP	2.14	8
https://www.singlestar.jp/product/234925	Liliana of the Veil		EN	22.8	
https://www.singlestar.jp/product/234926	Liliana of the Veil		JP	29.31	1
https://www.singlestar.jp/product/234927	Liliana of the Veil (Borderless)		EN	21.42	1
https://www.singlestar.jp/product/234928	Liliana of the Veil (Borderless)		JP	21.81	4
https://www.singlestar.jp/product/234929	Sheoldred, the Apocalypse		EN	74.99	4
https://www.singlestar.jp/product/234930	Sheoldred, the Apocalypse		JP	65.27	3
https://www.singlestar.jp/product/234931	Sheoldred, the Apocalypse (Showcase)		EN	63.74	4
https://www.singlestar.jp/product/234932	Sheoldred, the Apocalypse (Showcase)		JP	62.21	4
https://www.singlestar.jp/product/234933	Sheoldred, the Apocalypse		JP	76.37	4
https://www.singlestar.jp/product/234934	Jaya, Fiery Negotiator		EN	1.53	8
https://www.singlestar.jp/product/234935	Jaya, Fiery Negotiator		JP	2.14	8
https://www.singlestar.jp/product/234936	Jaya, Fiery Negotiator (Borderless)		EN	2.52	8
https://www.singlestar.jp/product/234937	Jaya, Fiery Negotiator (Borderless)		JP	2.14	8
https://www.singlestar.jp/product/234938	Shivan Devastator		EN	3.29	4
https://www.singlestar.jp/product/234939	Shivan Devastator		JP	3.67	4
https://www.singlestar.jp/product/234940	Shivan Devastator		EN	4.43	4
https://www.singlestar.jp/product/234941	Shivan Devastator		JP	4.2	4
https://www.singlestar.jp/product/236100	Silverback Elder		EN	4.82	4
https://www.singlestar.jp/product/236101	Silverback Elder		JP	2.29	8
https://www.singlestar.jp/product/236102	Silverback Elder		EN	8.41	4
https://www.singlestar.jp/product/236103	Silverback Elder		JP	3.67	4
https://www.singlestar.jp/product/234942	The World Spell		EN	1.37	12
https://www.singlestar.jp/product/234943	The World Spell		JP	1.37	12
https://www.singlestar.jp/product/234944	Ajani, Sleeper Agent		EN	7.27	4
https://www.singlestar.jp/product/234945	Ajani, Sleeper Agent		JP	1.76	8
https://www.singlestar.jp/product/234947	Ajani, Sleeper Agent (371)		EN	6.88	3
https://www.singlestar.jp/product/234948	Ajani, Sleeper Agent (371)		JP	3.29	4
https://www.singlestar.jp/product/234946	Ajani, Sleeper Agent (Phyrexian)		JP	8.41	3
https://www.singlestar.jp/product/234949	Ajani, Sleeper Agent (Borderless) (375)		EN	5.73	4
https://www.singlestar.jp/product/234950	Ajani, Sleeper Agent (Borderless) (375)		JP	3.29	4
https://www.singlestar.jp/product/234951	Ajani, Sleeper Agent (376)		EN	7.27	4
https://www.singlestar.jp/product/234952	Ajani, Sleeper Agent (376)		JP	2.52	4
https://www.singlestar.jp/product/236104	Jodah, the Unifier		EN	2.9	4
https://www.singlestar.jp/product/236105	Jodah, the Unifier		JP	1.76	12
https://www.singlestar.jp/product/235871	Jodah, the Unifier (Showcase)		EN	2.14	4
https://www.singlestar.jp/product/235872	Jodah, the Unifier (Showcase)		JP	1.76	12
https://www.singlestar.jp/product/236016	Rith, Liberated Primeval		EN	1.37	16
https://www.singlestar.jp/product/236017	Rith, Liberated Primeval		JP	0.61	16
https://www.singlestar.jp/product/236018	Rith, Liberated Primeval (Showcase)		EN	1.37	16
https://www.singlestar.jp/product/236019	Rith, Liberated Primeval (Showcase)		JP	0.38	15
https://www.singlestar.jp/product/235135	Shanna, Purifying Blade		EN	0.38	12
https://www.singlestar.jp/product/235136	Shanna, Purifying Blade		JP	0.38	8
https://www.singlestar.jp/product/235137	Shanna, Purifying Blade (Showcase)		EN	0.38	16
https://www.singlestar.jp/product/235138	Shanna, Purifying Blade (Showcase)		JP	0.38	15
https://www.singlestar.jp/product/234953	Sol'Kanar the Tainted		EN	0.38	8
https://www.singlestar.jp/product/234954	Sol'Kanar the Tainted		JP	0.38	12
https://www.singlestar.jp/product/234955	Sol'Kanar the Tainted (Showcase)		EN	0.38	12
https://www.singlestar.jp/product/234956	Sol'Kanar the Tainted (Showcase)		JP	0.38	12
https://www.singlestar.jp/product/234957	Soul of Windgrace		EN	2.9	4
https://www.singlestar.jp/product/234958	Soul of Windgrace		JP	2.29	4
https://www.singlestar.jp/product/234959	Soul of Windgrace (Showcase)		EN	1.37	12
https://www.singlestar.jp/product/234960	Soul of Windgrace (Showcase)		JP	1.37	12
https://www.singlestar.jp/product/234961	Zur, Eternal Schemer		EN	0.99	12
https://www.singlestar.jp/product/234962	Zur, Eternal Schemer		JP	0.76	12
https://www.singlestar.jp/product/234963	Zur, Eternal Schemer (Showcase)		EN	0.38	8
https://www.singlestar.jp/product/234964	Zur, Eternal Schemer (Showcase)		JP	0.38	16
https://www.singlestar.jp/product/235283	Karn's Sylex		EN	8.03	4
https://www.singlestar.jp/product/235284	Karn's Sylex		JP	9.41	4
https://www.singlestar.jp/product/235285	Timeless Lotus		EN	7.11	
https://www.singlestar.jp/product/235286	Timeless Lotus		JP	5.73	3
https://www.singlestar.jp/product/235139	Weatherlight Compleated		EN	1.37	12
https://www.singlestar.jp/product/235140	Weatherlight Compleated		JP	1.37	12
https://www.singlestar.jp/product/235873	Anointed Peacekeeper		EN	1.37	16
https://www.singlestar.jp/product/235874	Anointed Peacekeeper		JP	1.37	12
https://www.singlestar.jp/product/235875	Anointed Peacekeeper		EN	2.9	4
https://www.singlestar.jp/product/235876	Anointed Peacekeeper		JP	3.29	8
https://www.singlestar.jp/product/234965	Archangel of Wrath		EN	0.99	20
https://www.singlestar.jp/product/234966	Archangel of Wrath		JP	1.37	16
https://www.singlestar.jp/product/234967	Archangel of Wrath		EN	2.52	8
https://www.singlestar.jp/product/234968	Archangel of Wrath		JP	2.52	8
https://www.singlestar.jp/product/235877	Danitha, Benalia's Hope		EN	0.22	20
https://www.singlestar.jp/product/235878	Danitha, Benalia's Hope		JP	0.38	20
https://www.singlestar.jp/product/235879	Danitha, Benalia's Hope (Showcase)		EN	0.15	15
https://www.singlestar.jp/product/235880	Danitha, Benalia's Hope (Showcase)		JP	0.22	10
https://www.singlestar.jp/product/235141	Defiler of Faith		EN	0.38	20
https://www.singlestar.jp/product/235142	Defiler of Faith		JP	0.38	20
https://www.singlestar.jp/product/235143	Defiler of Faith		EN	1.37	12
https://www.singlestar.jp/product/235144	Defiler of Faith		JP	0.61	7
https://www.singlestar.jp/product/234969	Guardian of New Benalia		EN	0.76	20
https://www.singlestar.jp/product/234970	Guardian of New Benalia		JP	0.99	16
https://www.singlestar.jp/product/234971	Guardian of New Benalia		EN	2.14	8
https://www.singlestar.jp/product/234972	Guardian of New Benalia		JP	1.37	8
https://www.singlestar.jp/product/235881	Leyline Binding		EN	19.13	4
https://www.singlestar.jp/product/235882	Leyline Binding		JP	17.98	4
https://www.singlestar.jp/product/235883	Leyline Binding		EN	17.44	4
https://www.singlestar.jp/product/235884	Leyline Binding		JP	16.3	
https://www.singlestar.jp/product/235287	Temporary Lockdown		EN	4.05	
https://www.singlestar.jp/product/235288	Temporary Lockdown		JP	3.82	4
https://www.singlestar.jp/product/235289	Temporary Lockdown		EN	3.67	4
https://www.singlestar.jp/product/235290	Temporary Lockdown		JP	3.06	4
https://www.singlestar.jp/product/236106	Urza Assembles the Titans		EN	1.37	16
https://www.singlestar.jp/product/236107	Urza Assembles the Titans		JP	1.37	16
https://www.singlestar.jp/product/236020	Valiant Veteran		EN	1.37	20
https://www.singlestar.jp/product/236021	Valiant Veteran		JP	1.37	16
https://www.singlestar.jp/product/236022	Valiant Veteran		EN	2.14	4
https://www.singlestar.jp/product/236023	Valiant Veteran		JP	2.14	4
https://www.singlestar.jp/product/235847	Serra Redeemer		EN	0.15	19
https://www.singlestar.jp/product/235848	Serra Redeemer		JP	0.15	13
https://www.singlestar.jp/product/235849	Serra Redeemer		EN	1.76	12
https://www.singlestar.jp/product/235850	Serra Redeemer		JP	0.61	8
https://www.singlestar.jp/product/236108	Academy Loremaster		EN	0.38	16
https://www.singlestar.jp/product/236109	Academy Loremaster		JP	0.38	16
https://www.singlestar.jp/product/236110	Academy Loremaster		EN	0.76	8
https://www.singlestar.jp/product/236111	Academy Loremaster		JP	0.76	8
https://www.singlestar.jp/product/236112	Aether Channeler		EN	1.37	12
https://www.singlestar.jp/product/236113	Aether Channeler		JP	1.37	20
https://www.singlestar.jp/product/236114	Aether Channeler		EN	2.14	8
https://www.singlestar.jp/product/236115	Aether Channeler		JP	1.76	8
https://www.singlestar.jp/product/234973	Defiler of Dreams		EN	0.22	18
https://www.singlestar.jp/product/234974	Defiler of Dreams		JP	0.38	20
https://www.singlestar.jp/product/234975	Defiler of Dreams		EN	0.99	12
https://www.singlestar.jp/product/234976	Defiler of Dreams		JP	0.76	3
https://www.singlestar.jp/product/235885	Haughty Djinn		EN	2.52	12
https://www.singlestar.jp/product/235886	Haughty Djinn		JP	2.52	6
https://www.singlestar.jp/product/235887	Haughty Djinn		EN	3.29	4
https://www.singlestar.jp/product/235888	Haughty Djinn		JP	3.67	4
https://www.singlestar.jp/product/234977	The Phasing of Zhalfir		EN	0.22	20
https://www.singlestar.jp/product/234978	The Phasing of Zhalfir		JP	0.38	20
https://www.singlestar.jp/product/235889	Silver Scrutiny		EN	0.99	20
https://www.singlestar.jp/product/235890	Silver Scrutiny		JP	1.37	20
https://www.singlestar.jp/product/235891	Silver Scrutiny		EN	1.76	8
https://www.singlestar.jp/product/235892	Silver Scrutiny		JP	1.53	8
https://www.singlestar.jp/product/236024	Vodalian Hexcatcher		EN	4.05	1
https://www.singlestar.jp/product/236025	Vodalian Hexcatcher		JP	3.06	4
https://www.singlestar.jp/product/236026	Vodalian Hexcatcher		EN	3.67	4
https://www.singlestar.jp/product/236027	Vodalian Hexcatcher 		JP	3.67	4
https://www.singlestar.jp/product/235291	Vodalian Mindsinger		EN	0.22	20
https://www.singlestar.jp/product/235292	Vodalian Mindsinger		JP	0.38	20
https://www.singlestar.jp/product/235293	Vodalian Mindsinger		EN	0.61	8
https://www.singlestar.jp/product/235294	Vodalian Mindsinger		JP	0.38	8
https://www.singlestar.jp/product/235851	Cosmic Epiphany		EN	0.22	20
https://www.singlestar.jp/product/235852	Cosmic Epiphany		JP	0.15	4
https://www.singlestar.jp/product/235853	Cosmic Epiphany		EN	0.61	8
https://www.singlestar.jp/product/235854	Cosmic Epiphany		JP	0.38	2
https://www.singlestar.jp/product/234979	Braids, Arisen Nightmare		EN	1.37	12
https://www.singlestar.jp/product/234980	Braids, Arisen Nightmare		JP	0.61	18
https://www.singlestar.jp/product/234981	Braids, Arisen Nightmare (Showcase)		EN	1.37	12
https://www.singlestar.jp/product/234982	Braids, Arisen Nightmare (Showcase)		JP	0.61	13
https://www.singlestar.jp/product/236116	The Cruelty of Gix		EN	3.29	16
https://www.singlestar.jp/product/236117	The Cruelty of Gix		JP	1.37	6
https://www.singlestar.jp/product/235893	Defiler of Flesh		EN	0.22	19
https://www.singlestar.jp/product/235894	Defiler of Flesh		JP	0.38	20
https://www.singlestar.jp/product/235895	Defiler of Flesh		EN	1.76	12
https://www.singlestar.jp/product/235896	Defiler of Flesh		JP	0.76	8
https://www.singlestar.jp/product/235897	Drag to the Bottom		EN	0.61	19
https://www.singlestar.jp/product/235898	Drag to the Bottom		JP	0.61	20
https://www.singlestar.jp/product/235899	Drag to the Bottom		EN	2.14	8
https://www.singlestar.jp/product/235900	Drag to the Bottom		JP	1.76	12
https://www.singlestar.jp/product/234983	Evolved Sleeper		EN	1.37	16
https://www.singlestar.jp/product/234984	Evolved Sleeper		JP	1.37	12
https://www.singlestar.jp/product/234985	Evolved Sleeper		EN	1.76	12
https://www.singlestar.jp/product/234986	Evolved Sleeper		JP	1.53	8
https://www.singlestar.jp/product/234987	The Raven Man		EN	0.22	20
https://www.singlestar.jp/product/234988	The Raven Man		JP	0.38	8
https://www.singlestar.jp/product/234989	The Raven Man (Showcase)		EN	0.15	16
https://www.singlestar.jp/product/234990	The Raven Man (Showcase)		JP	0.22	10
https://www.singlestar.jp/product/236118	Shadow-Rite Priest		EN	0.38	19
https://www.singlestar.jp/product/236119	Shadow-Rite Priest		JP	0.38	20
https://www.singlestar.jp/product/236120	Shadow-Rite Priest		EN	0.76	12
https://www.singlestar.jp/product/236121	Shadow-Rite Priest		JP	0.99	12
https://www.singlestar.jp/product/235295	Stronghold Arena		EN	0.61	20
https://www.singlestar.jp/product/235296	Stronghold Arena		JP	0.61	20
https://www.singlestar.jp/product/235297	Stronghold Arena		EN	0.76	8
https://www.singlestar.jp/product/235298	Stronghold Arena		JP	0.76	8
https://www.singlestar.jp/product/235855	Tyrannical Pitlord		EN	0.15	20
https://www.singlestar.jp/product/235856	Tyrannical Pitlord		JP	0.15	15
https://www.singlestar.jp/product/235857	Tyrannical Pitlord		EN	0.61	8
https://www.singlestar.jp/product/235858	Tyrannical Pitlord		JP	0.38	8
https://www.singlestar.jp/product/235145	Chaotic Transformation		EN	0.61	20
https://www.singlestar.jp/product/235146	Chaotic Transformation		JP	0.61	16
https://www.singlestar.jp/product/235147	Chaotic Transformation		EN	0.99	8
https://www.singlestar.jp/product/235148	Chaotic Transformation		JP	0.99	4
https://www.singlestar.jp/product/236122	Defiler of Instinct		EN	0.38	20
https://www.singlestar.jp/product/236123	Defiler of Instinct		JP	0.38	18
https://www.singlestar.jp/product/236124	Defiler of Instinct		EN	0.99	12
https://www.singlestar.jp/product/236125	Defiler of Instinct		JP	0.61	4
https://www.singlestar.jp/product/236028	The Elder Dragon War		EN	0.76	16
https://www.singlestar.jp/product/236029	The Elder Dragon War		JP	0.76	12
https://www.singlestar.jp/product/235149	Keldon Flamesage		EN	0.15	15
https://www.singlestar.jp/product/235150	Keldon Flamesage		JP	0.22	16
https://www.singlestar.jp/product/235151	Keldon Flamesage		EN	0.22	8
https://www.singlestar.jp/product/235152	Keldon Flamesage		JP	0.38	8
https://www.singlestar.jp/product/234991	Radha's Firebrand		EN	0.38	19
https://www.singlestar.jp/product/234992	Radha's Firebrand		JP	0.76	20
https://www.singlestar.jp/product/234993	Radha's Firebrand		EN	0.99	12
https://www.singlestar.jp/product/234994	Radha's Firebrand		JP	0.76	12
https://www.singlestar.jp/product/235299	Rundvelt Hordemaster		EN	1.53	8
https://www.singlestar.jp/product/235300	Rundvelt Hordemaster		JP	1.53	8
https://www.singlestar.jp/product/235301	Rundvelt Hordemaster		EN	3.29	8
https://www.singlestar.jp/product/235302	Rundvelt Hordemaster		JP	2.14	8
https://www.singlestar.jp/product/234995	Squee, Dubious Monarch		EN	0.99	20
https://www.singlestar.jp/product/234996	Squee, Dubious Monarch		JP	1.37	20
https://www.singlestar.jp/product/234997	Squee, Dubious Monarch (Showcase)		EN	1.37	20
https://www.singlestar.jp/product/234998	Squee, Dubious Monarch (Showcase)		JP	0.99	20
https://www.singlestar.jp/product/234999	Temporal Firestorm		EN	0.22	20
