https://www.aki-aki.net/product/135328	008	Foil	JP	10	
https://www.aki-aki.net/product/135338	028	Foil	JP	10	5
https://www.aki-aki.net/product/135343	044	Foil	JP	52	1
https://www.aki-aki.net/product/135346	049	Foil	JP	80	
https://www.aki-aki.net/product/135356	065	Foil	JP	36	
https://www.aki-aki.net/product/135360	081	Foil	JP	20	
https://www.aki-aki.net/product/135361	085	Foil	JP	10	9
https://www.aki-aki.net/product/135365	092	Foil	JP	10	5
https://www.aki-aki.net/product/135368	097	Foil	JP	10	7
https://www.aki-aki.net/product/135374	116	Foil	JP	10	
https://www.aki-aki.net/product/135375	117	Foil	JP	10	5
https://www.aki-aki.net/product/135396	164	Foil	JP	10	
https://www.aki-aki.net/product/135407	185	Foil	JP	10	10
https://www.aki-aki.net/product/135418	238	Foil	JP	10	10
https://www.aki-aki.net/product/135425	261	Foil	JP	7	14
